Dato;Tid;Celle 1;Celle 2;Celle 3;Celle 4;Celle 5;Celle 6;Celle 7;Celle 8;Celle 9;Celle 10;Celle 11;Celle 12;Celle 13;Celle 14;Celle 15;Celle 16;Celle 17;Celle 18;Celle 19;Celle 20;Celle 21;Celle 22;Celle 23;Celle 24;Celle 25;Celle 26;Celle 27;Celle 28;Celle 29;Celle 30;Celle 31;Celle 32;Celle 33;Celle 34
05-01-2023;00:00:00;4,67;1,87;9,34;3,73;3,73;2,8;3,73;1,87;4,67;2,8;3,73;0,93;2,8;2,8;2,8;2,8;2,8;3,73;2,8;3,73;2,8;4,67;4,67;4,67;1,87;2,8;5,6;4,67;4,67;0,93;0;6,54;5,6;5,6
05-01-2023;01:00:00;5,6;2,8;4,67;1,87;2,8;4,67;4,67;3,73;0;2,8;2,8;0;3,73;3,73;4,67;3,73;3,73;4,67;2,8;5,6;4,67;4,67;5,6;5,6;2,8;5,6;3,73;5,6;6,54;2,8;0;8,4;9,34;7,47
05-01-2023;02:00:00;5,6;5,6;2,8;0;3,73;5,6;7,47;7,47;81,22;2,8;2,8;0;3,73;4,67;9,34;3,73;3,73;4,67;3,73;7,47;7,47;4,67;6,54;7,47;1,87;7,47;5,6;6,54;7,47;5,6;0;9,34;5,6;8,4
05-01-2023;03:00:00;6,54;2,8;1,87;0;2,8;8,4;7,47;7,47;NA;1,87;1,87;0;3,73;4,67;14;2,8;2,8;5,6;2,8;8,4;5,6;5,6;6,54;6,54;2,8;0,93;9,34;6,54;6,54;2,8;0;8,4;6,54;7,47
05-01-2023;04:00:00;3,73;0;0,93;0;1,87;6,54;4,67;4,67;0;0;0;0;2,8;1,87;6,54;1,87;1,87;3,73;1,87;4,67;3,73;3,73;4,67;3,73;0;0;3,73;3,73;4,67;0;0;4,67;5,6;4,67
05-01-2023;05:00:00;0,93;1,87;2,8;0;1,87;1,87;2,8;1,87;0;0;1,87;0;1,87;2,8;3,73;3,73;3,73;4,67;2,8;2,8;2,8;4,67;4,67;3,73;1,87;0;2,8;6,54;4,67;0;0;6,54;5,6;3,73
05-01-2023;06:00:00;0;6,54;8,4;14;7,47;5,6;5,6;7,47;0;4,67;12,14;10,27;11,2;13,07;6,54;13,07;23,34;25,21;19,61;14,94;12,14;15,87;14;14;15,87;2,8;4,67;27,07;20,54;4,67;15,87;27,07;10,27;18,67
05-01-2023;07:00:00;0;21,47;17,74;42,01;26,14;21,47;41,08;27,07;0;16,81;29,88;39,21;37,34;45,75;34,54;31,74;51,35;51,35;51,35;47,61;28,94;21,47;23,34;30,81;38,28;14;15,87;39,21;30,81;9,34;36,41;42,95;15,87;23,34
05-01-2023;08:00:00;0,93;14,94;17,74;56,02;51,35;27,07;42,95;32,68;0;11,2;36,41;56,02;48,55;49,48;33,61;40,15;52,28;50,42;59,75;42,95;18,67;18,67;23,34;36,41;32,68;7,47;14;27,07;18,67;10,27;20,54;25,21;12,14;14
05-01-2023;09:00:00;3,73;13,07;14;33,61;26,14;14;12,14;10,27;1,87;10,27;18,67;30,81;18,67;20,54;13,07;14,94;18,67;21,47;22,41;12,14;10,27;9,34;12,14;10,27;11,2;4,67;11,2;11,2;9,34;4,67;11,2;10,27;12,14;8,4
05-01-2023;10:00:00;5,6;14;14;28,94;19,61;14,94;8,4;9,34;14,94;10,27;13,07;25,21;13,07;14,94;13,07;8,4;13,07;14,94;14;8,4;10,27;9,34;12,14;7,47;11,2;6,54;12,14;10,27;9,34;5,6;11,2;8,4;12,14;8,4
05-01-2023;11:00:00;5,6;14,94;14,94;29,88;19,61;16,81;8,4;9,34;11,2;10,27;14,94;26,14;14;14;13,07;8,4;13,07;15,87;14,94;7,47;10,27;9,34;12,14;7,47;12,14;6,54;12,14;10,27;9,34;5,6;12,14;8,4;12,14;8,4
05-01-2023;12:00:00;4,67;14;14,94;30,81;19,61;16,81;8,4;9,34;12,14;11,2;14,94;27,07;14,94;14,94;13,07;8,4;14;16,81;14,94;7,47;10,27;9,34;13,07;7,47;12,14;5,6;12,14;11,2;9,34;4,67;11,2;8,4;11,2;8,4
05-01-2023;13:00:00;4,67;14;15,87;29,88;19,61;15,87;8,4;9,34;0;10,27;15,87;27,07;18,67;16,81;14;11,2;16,81;19,61;18,67;8,4;10,27;11,2;13,07;7,47;12,14;5,6;12,14;11,2;9,34;3,73;12,14;8,4;10,27;7,47
05-01-2023;14:00:00;2,8;15,87;18,67;37,34;25,21;17,74;9,34;11,2;9,34;12,14;31,74;40,15;32,68;33,61;15,87;20,54;28,94;34,54;42,01;11,2;15,87;15,87;21,47;11,2;15,87;6,54;12,14;21,47;12,14;4,67;14;13,07;11,2;8,4
05-01-2023;15:00:00;1,87;16,81;21,47;56,95;32,68;19,61;15,87;17,74;0;15,87;52,28;54,15;49,48;42,95;21,47;51,35;42,95;55,08;62,55;17,74;24,27;26,14;36,41;37,34;25,21;8,4;14,94;37,34;14,94;5,6;27,07;20,54;12,14;11,2
05-01-2023;16:00:00;1,87;16,81;21,47;63,49;35,48;19,61;14,94;19,61;12,14;14,94;49,48;53,22;43,88;35,48;21,47;44,81;39,21;55,08;55,08;18,67;20,54;25,21;32,68;37,34;21,47;8,4;14,94;33,61;15,87;5,6;22,41;20,54;12,14;12,14
05-01-2023;17:00:00;0,93;14;15,87;40,15;27,07;18,67;10,27;12,14;0;11,2;25,21;35,48;23,34;19,61;16,81;17,74;21,47;28,01;24,27;13,07;12,14;12,14;14,94;10,27;14;4,67;13,07;15,87;9,34;2,8;10,27;12,14;10,27;8,4
05-01-2023;18:00:00;1,87;10,27;9,34;20,54;15,87;13,07;6,54;7,47;6,54;8,4;12,14;20,54;11,2;10,27;11,2;4,67;10,27;12,14;9,34;6,54;7,47;8,4;7,47;4,67;9,34;4,67;11,2;7,47;6,54;1,87;6,54;5,6;9,34;5,6
05-01-2023;19:00:00;3,73;8,4;7,47;14;12,14;10,27;5,6;5,6;0;6,54;8,4;13,07;9,34;7,47;9,34;2,8;7,47;10,27;7,47;5,6;5,6;6,54;6,54;3,73;7,47;3,73;8,4;5,6;5,6;1,87;4,67;4,67;8,4;4,67
05-01-2023;20:00:00;3,73;8,4;8,4;11,2;9,34;8,4;4,67;4,67;6,54;6,54;7,47;11,2;8,4;6,54;7,47;2,8;6,54;8,4;6,54;5,6;5,6;6,54;5,6;3,73;5,6;3,73;8,4;5,6;5,6;1,87;4,67;3,73;7,47;4,67
05-01-2023;21:00:00;5,6;6,54;7,47;10,27;8,4;6,54;3,73;3,73;0;4,67;7,47;9,34;7,47;5,6;6,54;1,87;6,54;7,47;5,6;4,67;5,6;5,6;6,54;3,73;5,6;2,8;7,47;4,67;4,67;0,93;3,73;3,73;6,54;4,67
05-01-2023;22:00:00;4,67;3,73;12,14;8,4;8,4;6,54;2,8;3,73;11,2;2,8;9,34;8,4;6,54;4,67;4,67;1,87;5,6;6,54;5,6;3,73;4,67;4,67;6,54;2,8;3,73;1,87;6,54;3,73;3,73;0,93;0,93;3,73;4,67;3,73
05-01-2023;23:00:00;4,67;2,8;13,07;6,54;8,4;3,73;2,8;1,87;6,54;1,87;7,47;4,67;5,6;3,73;2,8;1,87;2,8;3,73;3,73;3,73;3,73;3,73;3,73;3,73;2,8;0,93;5,6;3,73;3,73;0,93;0;3,73;4,67;3,73
06-01-2023;00:00:00;5,6;4,67;6,54;3,73;3,73;3,73;2,8;2,8;10,27;2,8;4,67;2,8;3,73;2,8;2,8;1,87;2,8;3,73;2,8;3,73;3,73;3,73;3,73;4,67;1,87;2,8;5,6;3,73;3,73;0;0;4,67;4,67;4,67
06-01-2023;01:00:00;4,67;3,73;3,73;1,87;1,87;2,8;3,73;2,8;84,96;2,8;2,8;0,93;3,73;2,8;3,73;2,8;2,8;3,73;2,8;4,67;4,67;3,73;4,67;4,67;1,87;3,73;3,73;3,73;3,73;0;0;6,54;6,54;5,6
06-01-2023;02:00:00;6,54;2,8;1,87;0;2,8;2,8;7,47;5,6;0;1,87;1,87;0,93;4,67;4,67;5,6;2,8;2,8;3,73;2,8;5,6;5,6;3,73;4,67;4,67;1,87;1,87;8,4;5,6;4,67;1,87;0;7,47;4,67;6,54
06-01-2023;03:00:00;5,6;3,73;2,8;0;1,87;3,73;8,4;8,4;0;0;0,93;0;3,73;4,67;9,34;1,87;1,87;3,73;2,8;6,54;4,67;4,67;4,67;4,67;1,87;3,73;6,54;4,67;3,73;0;0;6,54;4,67;5,6
06-01-2023;04:00:00;2,8;0,93;1,87;0;1,87;6,54;6,54;6,54;0;0;0;0;2,8;2,8;6,54;0,93;0,93;2,8;0,93;4,67;2,8;2,8;3,73;2,8;0;0;4,67;2,8;3,73;0;0;3,73;5,6;2,8
06-01-2023;05:00:00;1,87;0,93;2,8;0;1,87;1,87;1,87;2,8;21,47;0;0,93;0;0,93;1,87;2,8;2,8;2,8;2,8;1,87;2,8;2,8;2,8;2,8;1,87;0,93;0;2,8;3,73;2,8;0;0;3,73;4,67;1,87
06-01-2023;06:00:00;0;5,6;7,47;9,34;6,54;5,6;5,6;6,54;0;3,73;8,4;8,4;9,34;10,27;6,54;9,34;13,07;16,81;14,94;13,07;9,34;8,4;9,34;8,4;12,14;1,87;5,6;12,14;10,27;2,8;8,4;8,4;9,34;7,47
06-01-2023;07:00:00;0;21,47;15,87;26,14;21,47;18,67;18,67;15,87;0;15,87;21,47;29,88;27,07;33,61;23,34;14;23,34;31,74;39,21;27,07;18,67;13,07;17,74;14,94;26,14;10,27;14,94;16,81;13,07;5,6;20,54;11,2;13,07;10,27
06-01-2023;08:00:00;0,93;14;15,87;35,48;40,15;19,61;17,74;14,94;10,27;11,2;23,34;39,21;32,68;34,54;19,61;12,14;20,54;26,14;40,15;20,54;14;9,34;15,87;13,07;21,47;5,6;12,14;12,14;11,2;4,67;14;8,4;11,2;8,4
06-01-2023;09:00:00;3,73;12,14;14;24,27;19,61;14;8,4;8,4;6,54;9,34;14;22,41;13,07;13,07;12,14;10,27;13,07;14;14,94;8,4;9,34;7,47;11,2;7,47;12,14;5,6;10,27;9,34;8,4;4,67;9,34;7,47;11,2;7,47
06-01-2023;10:00:00;4,67;13,07;13,07;25,21;18,67;14;7,47;8,4;10,27;10,27;13,07;23,34;13,07;12,14;12,14;7,47;12,14;14,94;14;7,47;9,34;8,4;12,14;7,47;11,2;6,54;11,2;10,27;9,34;5,6;10,27;7,47;10,27;7,47
06-01-2023;11:00:00;4,67;14,94;14,94;28,94;18,67;16,81;8,4;8,4;0;11,2;14;26,14;14,94;14;13,07;7,47;13,07;16,81;14,94;7,47;9,34;8,4;13,07;7,47;12,14;5,6;13,07;11,2;9,34;4,67;11,2;8,4;11,2;7,47
06-01-2023;12:00:00;3,73;14;15,87;30,81;19,61;16,81;8,4;8,4;0;10,27;14,94;29,88;17,74;15,87;12,14;9,34;16,81;20,54;17,74;7,47;10,27;10,27;14;7,47;13,07;5,6;12,14;12,14;10,27;3,73;11,2;9,34;10,27;7,47
06-01-2023;13:00:00;3,73;14;16,81;30,81;19,61;15,87;8,4;9,34;8,4;11,2;17,74;31,74;23,34;18,67;14;14;22,41;27,07;25,21;9,34;13,07;13,07;16,81;8,4;14;5,6;12,14;14;10,27;3,73;12,14;9,34;10,27;7,47
06-01-2023;14:00:00;2,8;16,81;18,67;39,21;26,14;17,74;10,27;12,14;20,54;14;28,94;42,95;35,48;28,01;16,81;28,01;33,61;40,15;44,81;14;21,47;16,81;25,21;15,87;19,61;6,54;13,07;22,41;13,07;4,67;16,81;14;11,2;9,34
06-01-2023;15:00:00;2,8;17,74;20,54;51,35;31,74;19,61;16,81;20,54;5,6;16,81;37,34;50,42;42,95;33,61;21,47;42,01;39,21;53,22;53,22;16,81;24,27;20,54;29,88;35,48;24,27;9,34;14,94;28,94;14,94;4,67;25,21;16,81;12,14;14,94
06-01-2023;16:00:00;2,8;14,94;15,87;43,88;28,94;19,61;16,81;18,67;5,6;13,07;28,94;42,95;29,88;25,21;18,67;29,88;29,88;39,21;32,68;15,87;20,54;16,81;21,47;22,41;18,67;8,4;13,07;25,21;13,07;3,73;17,74;14,94;11,2;14
06-01-2023;17:00:00;2,8;13,07;13,07;28,01;22,41;18,67;13,07;14,94;1,87;10,27;18,67;30,81;15,87;15,87;15,87;11,2;16,81;18,67;14,94;11,2;12,14;10,27;11,2;6,54;13,07;6,54;12,14;14;9,34;3,73;10,27;9,34;10,27;8,4
06-01-2023;18:00:00;2,8;10,27;9,34;20,54;14;13,07;8,4;13,07;3,73;7,47;11,2;20,54;11,2;9,34;12,14;3,73;10,27;11,2;8,4;6,54;9,34;7,47;7,47;4,67;9,34;5,6;10,27;7,47;7,47;2,8;6,54;4,67;9,34;5,6
06-01-2023;19:00:00;2,8;8,4;7,47;14,94;11,2;10,27;5,6;7,47;9,34;6,54;9,34;14;8,4;6,54;9,34;2,8;7,47;9,34;6,54;4,67;6,54;6,54;6,54;4,67;7,47;4,67;9,34;5,6;6,54;1,87;4,67;3,73;8,4;4,67
06-01-2023;20:00:00;2,8;8,4;7,47;12,14;9,34;9,34;4,67;5,6;4,67;6,54;8,4;12,14;8,4;5,6;7,47;2,8;5,6;8,4;5,6;5,6;6,54;6,54;5,6;3,73;6,54;4,67;8,4;4,67;5,6;1,87;4,67;3,73;8,4;4,67
06-01-2023;21:00:00;2,8;7,47;6,54;11,2;9,34;8,4;4,67;5,6;14;6,54;6,54;11,2;7,47;5,6;7,47;2,8;5,6;6,54;5,6;5,6;6,54;6,54;5,6;4,67;5,6;5,6;8,4;4,67;5,6;1,87;3,73;3,73;8,4;4,67
06-01-2023;22:00:00;2,8;5,6;6,54;11,2;7,47;9,34;4,67;5,6;19,61;4,67;7,47;11,2;7,47;5,6;7,47;3,73;4,67;6,54;5,6;5,6;6,54;5,6;5,6;4,67;5,6;5,6;7,47;4,67;5,6;2,8;2,8;3,73;6,54;3,73
06-01-2023;23:00:00;1,87;5,6;5,6;10,27;10,27;6,54;4,67;5,6;14,94;4,67;10,27;11,2;6,54;4,67;6,54;3,73;4,67;5,6;4,67;4,67;5,6;4,67;3,73;3,73;4,67;5,6;7,47;3,73;4,67;2,8;1,87;5,6;6,54;3,73
07-01-2023;00:00:00;1,87;6,54;4,67;8,4;9,34;5,6;4,67;4,67;8,4;3,73;5,6;9,34;5,6;4,67;5,6;2,8;4,67;4,67;3,73;4,67;4,67;3,73;3,73;3,73;3,73;4,67;7,47;2,8;2,8;2,8;0,93;4,67;3,73;3,73
07-01-2023;01:00:00;1,87;5,6;2,8;5,6;2,8;5,6;4,67;3,73;24,27;2,8;2,8;6,54;3,73;3,73;3,73;0,93;1,87;3,73;2,8;3,73;4,67;1,87;1,87;2,8;2,8;4,67;5,6;2,8;2,8;0,93;0;3,73;4,67;2,8
07-01-2023;02:00:00;2,8;5,6;1,87;2,8;1,87;4,67;4,67;4,67;0,93;0,93;1,87;4,67;2,8;2,8;3,73;0,93;1,87;2,8;1,87;3,73;4,67;1,87;2,8;2,8;1,87;5,6;5,6;2,8;2,8;1,87;0;3,73;3,73;2,8
07-01-2023;03:00:00;2,8;6,54;1,87;0,93;0,93;4,67;4,67;4,67;43,88;2,8;0,93;2,8;2,8;2,8;3,73;0,93;0,93;2,8;1,87;4,67;4,67;0,93;2,8;2,8;1,87;2,8;3,73;2,8;2,8;0,93;0;3,73;4,67;2,8
07-01-2023;04:00:00;1,87;1,87;3,73;0;0,93;4,67;4,67;4,67;75,62;2,8;0;0,93;1,87;1,87;4,67;0;0;1,87;0,93;3,73;2,8;0,93;1,87;1,87;0,93;2,8;5,6;1,87;1,87;0;0;2,8;4,67;2,8
07-01-2023;05:00:00;0,93;3,73;2,8;0;1,87;2,8;3,73;3,73;0;0;0;0;1,87;0,93;3,73;0;0;0,93;0;2,8;2,8;1,87;1,87;1,87;0;0;4,67;1,87;2,8;0;0;2,8;3,73;2,8
07-01-2023;06:00:00;1,87;4,67;2,8;0;1,87;2,8;1,87;1,87;0;0,93;0,93;0;1,87;0,93;1,87;0,93;0,93;2,8;0,93;2,8;1,87;1,87;1,87;1,87;0,93;0;2,8;2,8;2,8;0;0;2,8;3,73;2,8
07-01-2023;07:00:00;1,87;5,6;2,8;0,93;3,73;3,73;1,87;1,87;0;0,93;1,87;1,87;2,8;1,87;3,73;0,93;1,87;2,8;1,87;2,8;1,87;1,87;1,87;1,87;1,87;0,93;3,73;1,87;2,8;0;0,93;1,87;3,73;1,87
07-01-2023;08:00:00;2,8;6,54;3,73;3,73;5,6;5,6;2,8;2,8;0;2,8;3,73;3,73;2,8;2,8;4,67;0,93;3,73;4,67;2,8;3,73;3,73;2,8;2,8;2,8;3,73;1,87;4,67;2,8;2,8;0;2,8;1,87;5,6;2,8
07-01-2023;09:00:00;2,8;10,27;6,54;10,27;9,34;8,4;3,73;5,6;0;6,54;6,54;10,27;5,6;5,6;7,47;1,87;6,54;8,4;5,6;6,54;6,54;4,67;4,67;3,73;6,54;3,73;6,54;4,67;3,73;1,87;5,6;3,73;6,54;3,73
07-01-2023;10:00:00;4,67;13,07;10,27;15,87;14,94;13,07;5,6;6,54;0;10,27;10,27;15,87;9,34;9,34;10,27;2,8;9,34;12,14;8,4;7,47;8,4;5,6;6,54;4,67;8,4;5,6;9,34;7,47;7,47;2,8;8,4;4,67;7,47;4,67
07-01-2023;11:00:00;3,73;14,94;13,07;22,41;18,67;18,67;6,54;8,4;0;12,14;12,14;21,47;11,2;12,14;12,14;3,73;12,14;14,94;10,27;6,54;8,4;7,47;7,47;5,6;9,34;6,54;9,34;9,34;8,4;3,73;9,34;7,47;8,4;4,67
07-01-2023;12:00:00;3,73;15,87;14,94;25,21;20,54;19,61;7,47;9,34;10,27;12,14;14;25,21;13,07;13,07;12,14;4,67;12,14;17,74;11,2;7,47;9,34;8,4;8,4;5,6;10,27;6,54;10,27;10,27;9,34;3,73;9,34;6,54;7,47;4,67
07-01-2023;13:00:00;3,73;15,87;14;24,27;19,61;17,74;6,54;8,4;14;12,14;13,07;25,21;13,07;13,07;11,2;3,73;12,14;16,81;11,2;6,54;8,4;8,4;8,4;5,6;9,34;5,6;9,34;9,34;10,27;2,8;8,4;4,67;7,47;3,73
07-01-2023;14:00:00;2,8;14;12,14;25,21;18,67;16,81;6,54;8,4;8,4;11,2;13,07;26,14;12,14;11,2;10,27;3,73;11,2;14,94;10,27;5,6;7,47;8,4;8,4;4,67;8,4;5,6;9,34;9,34;9,34;2,8;7,47;4,67;8,4;3,73
07-01-2023;15:00:00;2,8;13,07;11,2;25,21;16,81;14,94;6,54;7,47;8,4;9,34;13,07;24,27;11,2;10,27;9,34;5,6;10,27;14;9,34;6,54;6,54;8,4;6,54;4,67;8,4;4,67;8,4;8,4;8,4;1,87;6,54;3,73;8,4;3,73
07-01-2023;16:00:00;2,8;12,14;12,14;25,21;15,87;14,94;6,54;7,47;3,73;9,34;13,07;24,27;11,2;9,34;10,27;3,73;11,2;14;9,34;6,54;7,47;8,4;6,54;4,67;8,4;4,67;8,4;7,47;7,47;2,8;6,54;3,73;8,4;3,73
07-01-2023;17:00:00;2,8;11,2;9,34;22,41;15,87;14;5,6;6,54;23,34;7,47;12,14;22,41;11,2;9,34;9,34;3,73;10,27;13,07;8,4;5,6;6,54;7,47;6,54;4,67;7,47;4,67;9,34;6,54;6,54;2,8;6,54;3,73;9,34;3,73
07-01-2023;18:00:00;2,8;9,34;6,54;17,74;13,07;11,2;4,67;5,6;16,81;6,54;10,27;16,81;8,4;6,54;8,4;2,8;7,47;9,34;6,54;3,73;5,6;7,47;5,6;3,73;6,54;3,73;8,4;4,67;5,6;1,87;4,67;2,8;8,4;3,73
07-01-2023;19:00:00;2,8;8,4;5,6;14;10,27;9,34;3,73;4,67;17,74;5,6;8,4;12,14;7,47;5,6;7,47;1,87;5,6;8,4;4,67;3,73;4,67;5,6;4,67;3,73;5,6;3,73;7,47;4,67;4,67;1,87;3,73;2,8;7,47;3,73
07-01-2023;20:00:00;2,8;7,47;4,67;12,14;9,34;9,34;3,73;3,73;0;5,6;7,47;11,2;7,47;4,67;6,54;1,87;5,6;7,47;4,67;3,73;3,73;5,6;4,67;3,73;5,6;3,73;8,4;3,73;4,67;1,87;3,73;2,8;7,47;3,73
07-01-2023;21:00:00;1,87;7,47;4,67;10,27;8,4;8,4;3,73;3,73;22,41;5,6;6,54;10,27;6,54;4,67;6,54;1,87;5,6;6,54;4,67;3,73;4,67;5,6;5,6;3,73;5,6;3,73;7,47;3,73;4,67;2,8;2,8;2,8;7,47;3,73
07-01-2023;22:00:00;1,87;6,54;4,67;11,2;9,34;7,47;3,73;3,73;26,14;4,67;7,47;10,27;6,54;4,67;5,6;1,87;5,6;5,6;4,67;3,73;4,67;5,6;6,54;3,73;5,6;4,67;6,54;3,73;4,67;2,8;1,87;2,8;5,6;2,8
07-01-2023;23:00:00;1,87;5,6;4,67;10,27;11,2;5,6;3,73;3,73;9,34;4,67;7,47;10,27;6,54;3,73;4,67;1,87;3,73;5,6;4,67;2,8;3,73;4,67;3,73;3,73;4,67;4,67;5,6;2,8;3,73;2,8;1,87;3,73;5,6;2,8
08-01-2023;00:00:00;1,87;6,54;5,6;9,34;8,4;4,67;2,8;2,8;47,61;5,6;3,73;8,4;5,6;3,73;4,67;0,93;2,8;4,67;3,73;2,8;3,73;2,8;2,8;3,73;3,73;3,73;6,54;1,87;2,8;2,8;0;3,73;3,73;2,8
08-01-2023;01:00:00;0,93;6,54;2,8;4,67;3,73;5,6;3,73;3,73;28,94;4,67;1,87;5,6;3,73;2,8;3,73;0,93;1,87;3,73;2,8;2,8;2,8;1,87;2,8;2,8;2,8;5,6;4,67;0,93;1,87;1,87;0;1,87;2,8;2,8
08-01-2023;02:00:00;1,87;6,54;0,93;2,8;2,8;4,67;3,73;2,8;15,87;4,67;0,93;3,73;2,8;1,87;3,73;0,93;1,87;2,8;1,87;1,87;1,87;0,93;1,87;1,87;1,87;4,67;4,67;0,93;1,87;0,93;0;1,87;1,87;1,87
08-01-2023;03:00:00;2,8;4,67;1,87;0,93;1,87;4,67;2,8;3,73;27,07;2,8;0;2,8;1,87;1,87;5,6;0;0,93;2,8;0,93;1,87;2,8;0,93;1,87;1,87;1,87;4,67;4,67;0,93;1,87;0;0;2,8;2,8;1,87
08-01-2023;04:00:00;0,93;6,54;2,8;0;0,93;4,67;2,8;2,8;33,61;2,8;0;0,93;1,87;1,87;5,6;0;0;1,87;0,93;1,87;1,87;0,93;0,93;1,87;0,93;2,8;4,67;0,93;0,93;0;0;1,87;3,73;0,93
08-01-2023;05:00:00;0,93;3,73;1,87;0;1,87;6,54;1,87;1,87;0;0,93;0;0;1,87;0;5,6;0;0;0,93;0;1,87;1,87;0,93;0,93;1,87;0;0;1,87;0,93;1,87;0;0;1,87;4,67;0,93
08-01-2023;06:00:00;1,87;2,8;2,8;0;0,93;7,47;0,93;0;0;0;0;0;1,87;0;1,87;0;0;1,87;0;0,93;0,93;0,93;0,93;0,93;0;0;3,73;0,93;1,87;0;0;1,87;1,87;0,93
08-01-2023;07:00:00;0,93;5,6;2,8;0;1,87;4,67;0,93;0,93;1,87;1,87;0,93;0;1,87;0,93;2,8;0;0,93;1,87;0,93;1,87;1,87;1,87;0,93;0,93;0,93;0,93;4,67;0,93;1,87;0;0;0,93;1,87;1,87
08-01-2023;08:00:00;1,87;7,47;3,73;2,8;5,6;4,67;1,87;1,87;0,93;3,73;2,8;2,8;2,8;1,87;4,67;0,93;1,87;3,73;1,87;2,8;1,87;2,8;2,8;2,8;2,8;1,87;4,67;1,87;1,87;0,93;1,87;1,87;4,67;2,8
08-01-2023;09:00:00;2,8;8,4;5,6;8,4;8,4;8,4;3,73;3,73;0;6,54;5,6;8,4;4,67;5,6;7,47;1,87;4,67;6,54;4,67;3,73;4,67;3,73;3,73;2,8;4,67;4,67;5,6;3,73;2,8;1,87;4,67;2,8;5,6;2,8
08-01-2023;10:00:00;3,73;10,27;8,4;13,07;11,2;12,14;4,67;5,6;0;8,4;8,4;13,07;7,47;8,4;9,34;2,8;7,47;9,34;7,47;5,6;6,54;5,6;4,67;3,73;7,47;5,6;7,47;5,6;5,6;3,73;7,47;3,73;6,54;3,73
08-01-2023;11:00:00;3,73;13,07;12,14;17,74;14;14;6,54;7,47;3,73;11,2;11,2;17,74;10,27;10,27;10,27;3,73;10,27;12,14;9,34;6,54;7,47;6,54;6,54;4,67;8,4;7,47;8,4;7,47;7,47;4,67;8,4;4,67;7,47;4,67
08-01-2023;12:00:00;2,8;13,07;14,94;21,47;16,81;15,87;7,47;7,47;0;11,2;13,07;21,47;12,14;11,2;11,2;4,67;12,14;14,94;10,27;6,54;8,4;7,47;7,47;5,6;9,34;6,54;9,34;9,34;8,4;3,73;8,4;5,6;7,47;4,67
08-01-2023;13:00:00;3,73;14,94;14,94;22,41;17,74;15,87;7,47;7,47;10,27;11,2;14;23,34;14;12,14;10,27;5,6;13,07;14,94;10,27;6,54;7,47;8,4;8,4;5,6;9,34;5,6;9,34;8,4;9,34;3,73;8,4;4,67;7,47;4,67
08-01-2023;14:00:00;2,8;13,07;13,07;23,34;18,67;14,94;6,54;7,47;9,34;10,27;13,07;23,34;14;12,14;10,27;3,73;12,14;14,94;10,27;5,6;7,47;9,34;9,34;4,67;8,4;5,6;8,4;7,47;8,4;2,8;7,47;4,67;7,47;3,73
08-01-2023;15:00:00;2,8;12,14;12,14;21,47;18,67;14;6,54;6,54;22,41;9,34;12,14;21,47;13,07;10,27;9,34;3,73;11,2;13,07;8,4;5,6;6,54;8,4;8,4;3,73;7,47;4,67;8,4;7,47;7,47;2,8;6,54;3,73;7,47;3,73
08-01-2023;16:00:00;2,8;12,14;11,2;20,54;18,67;14;6,54;6,54;18,67;9,34;12,14;22,41;13,07;10,27;9,34;3,73;11,2;13,07;8,4;5,6;7,47;9,34;8,4;4,67;7,47;4,67;8,4;6,54;6,54;2,8;6,54;4,67;7,47;3,73
08-01-2023;17:00:00;2,8;10,27;9,34;19,61;17,74;14;5,6;6,54;15,87;6,54;11,2;19,61;12,14;10,27;9,34;3,73;10,27;12,14;7,47;5,6;6,54;9,34;7,47;3,73;7,47;3,73;8,4;5,6;5,6;1,87;5,6;4,67;7,47;3,73
08-01-2023;18:00:00;2,8;8,4;6,54;15,87;16,81;10,27;3,73;4,67;11,2;5,6;9,34;15,87;8,4;6,54;7,47;2,8;9,34;8,4;5,6;3,73;8,4;6,54;9,34;3,73;5,6;2,8;8,4;4,67;4,67;0,93;3,73;3,73;7,47;2,8
08-01-2023;19:00:00;2,8;7,47;6,54;11,2;11,2;8,4;3,73;3,73;0;4,67;8,4;11,2;7,47;4,67;6,54;1,87;8,4;7,47;4,67;2,8;4,67;5,6;8,4;2,8;4,67;2,8;7,47;3,73;3,73;0,93;3,73;2,8;6,54;2,8
08-01-2023;20:00:00;1,87;6,54;5,6;9,34;15,87;7,47;2,8;2,8;0;5,6;7,47;10,27;7,47;5,6;5,6;1,87;10,27;7,47;4,67;2,8;3,73;5,6;11,2;2,8;4,67;2,8;7,47;2,8;3,73;1,87;2,8;2,8;6,54;2,8
08-01-2023;21:00:00;1,87;6,54;5,6;7,47;6,54;5,6;2,8;2,8;7,47;4,67;6,54;7,47;5,6;3,73;4,67;1,87;5,6;5,6;3,73;2,8;3,73;4,67;5,6;2,8;3,73;2,8;6,54;2,8;3,73;0,93;1,87;2,8;7,47;2,8
08-01-2023;22:00:00;1,87;4,67;7,47;5,6;5,6;5,6;2,8;2,8;0;2,8;6,54;5,6;4,67;2,8;4,67;0,93;4,67;4,67;2,8;2,8;4,67;3,73;4,67;2,8;2,8;1,87;6,54;2,8;3,73;0,93;0;1,87;3,73;1,87
