Dato;Tid;Celle 1;Celle 2;Celle 3;Celle 4;Celle 5;Celle 6;Celle 7;Celle 8;Celle 9;Celle 10;Celle 11;Celle 12;Celle 13;Celle 14;Celle 15;Celle 16;Celle 17;Celle 18;Celle 19;Celle 20;Celle 21;Celle 22;Celle 23;Celle 24;Celle 25;Celle 26;Celle 27;Celle 28;Celle 29;Celle 30;Celle 31;Celle 32;Celle 33;Celle 34
2023-01-04;21:00;4,60;6,44;7,36;8,28;11,03;6,44;4,60;4,60;0,00;5,52;7,36;9,19;8,28;5,52;6,44;2,76;5,52;8,28;5,52;5,52;5,52;6,44;5,52;3,68;5,52;3,68;7,36;5,52;5,52;1,84;3,68;4,60;7,36;5,52
2023-01-04;22:00;3,68;4,60;12,87;7,36;6,44;5,52;6,44;3,68;0,00;2,76;6,44;6,44;6,44;4,60;4,60;1,84;5,52;6,44;5,52;4,60;4,60;4,60;7,36;3,68;3,68;1,84;5,52;4,60;4,60;0,92;0,92;3,68;5,52;3,68
2023-01-04;23:00;3,68;3,68;13,79;6,44;4,60;2,76;6,44;2,76;0,00;2,76;6,44;3,68;4,60;3,68;3,68;2,76;4,60;4,60;3,68;3,68;2,76;4,60;5,52;3,68;2,76;1,84;4,60;4,60;3,68;0,00;0,00;4,60;3,68;3,68
2023-01-05;00:00;4,60;1,84;9,19;3,68;3,68;2,76;3,68;1,84;4,60;2,76;3,68;0,92;2,76;2,76;2,76;2,76;2,76;3,68;2,76;3,68;2,76;4,60;4,60;4,60;1,84;2,76;5,52;4,60;4,60;0,92;0,00;6,44;5,52;5,52
2023-01-05;01:00;5,52;2,76;4,60;1,84;2,76;4,60;4,60;3,68;0,00;2,76;2,76;0,00;3,68;3,68;4,60;3,68;3,68;4,60;2,76;5,52;4,60;4,60;5,52;5,52;2,76;5,52;3,68;5,52;6,44;2,76;0,00;8,28;9,19;7,36
2023-01-05;02:00;5,52;5,52;2,76;0,00;3,68;5,52;7,36;7,36;79,99;2,76;2,76;0,00;3,68;4,60;9,19;3,68;3,68;4,60;3,68;7,36;7,36;4,60;6,44;7,36;1,84;7,36;5,52;6,44;7,36;5,52;0,00;9,19;5,52;8,28
2023-01-05;03:00;6,44;2,76;1,84;0,00;2,76;8,28;7,36;7,36;#V�RDI!;1,84;1,84;0,00;3,68;4,60;13,79;2,76;2,76;5,52;2,76;8,28;5,52;5,52;6,44;6,44;2,76;0,92;9,19;6,44;6,44;2,76;0,00;8,28;6,44;7,36
2023-01-05;04:00;3,68;0,00;0,92;0,00;1,84;6,44;4,60;4,60;0,00;0,00;0,00;0,00;2,76;1,84;6,44;1,84;1,84;3,68;1,84;4,60;3,68;3,68;4,60;3,68;0,00;0,00;3,68;3,68;4,60;0,00;0,00;4,60;5,52;4,60
2023-01-05;05:00;0,92;1,84;2,76;0,00;1,84;1,84;2,76;1,84;0,00;0,00;1,84;0,00;1,84;2,76;3,68;3,68;3,68;4,60;2,76;2,76;2,76;4,60;4,60;3,68;1,84;0,00;2,76;6,44;4,60;0,00;0,00;6,44;5,52;3,68
2023-01-05;06:00;0,00;6,44;8,28;13,79;7,36;5,52;5,52;7,36;0,00;4,60;11,95;10,11;11,03;12,87;6,44;12,87;22,99;24,83;19,31;14,71;11,95;15,63;13,79;13,79;15,63;2,76;4,60;26,66;20,23;4,60;15,63;26,66;10,11;18,39
2023-01-05;07:00;0,00;21,15;17,47;41,38;25,74;21,15;40,46;26,66;0,00;16,55;29,42;38,62;36,78;45,05;34,02;31,26;50,57;50,57;50,57;46,89;28,50;21,15;22,99;30,34;37,70;13,79;15,63;38,62;30,34;9,19;35,86;42,29;15,63;22,99
2023-01-05;08:00;0,92;14,71;17,47;55,17;50,57;26,66;42,29;32,18;0,00;11,03;35,86;55,17;47,81;48,73;33,10;39,54;51,49;49,65;58,84;42,29;18,39;18,39;22,99;35,86;32,18;7,36;13,79;26,66;18,39;10,11;20,23;24,83;11,95;13,79
2023-01-05;09:00;3,68;12,87;13,79;33,10;25,74;13,79;11,95;10,11;1,84;10,11;18,39;30,34;18,39;20,23;12,87;14,71;18,39;21,15;22,07;11,95;10,11;9,19;11,95;10,11;11,03;4,60;11,03;11,03;9,19;4,60;11,03;10,11;11,95;8,28
2023-01-05;10:00;5,52;13,79;13,79;28,50;19,31;14,71;8,28;9,19;14,71;10,11;12,87;24,83;12,87;14,71;12,87;8,28;12,87;14,71;13,79;8,28;10,11;9,19;11,95;7,36;11,03;6,44;11,95;10,11;9,19;5,52;11,03;8,28;11,95;8,28
2023-01-05;11:00;5,52;14,71;14,71;29,42;19,31;16,55;8,28;9,19;11,03;10,11;14,71;25,74;13,79;13,79;12,87;8,28;12,87;15,63;14,71;7,36;10,11;9,19;11,95;7,36;11,95;6,44;11,95;10,11;9,19;5,52;11,95;8,28;11,95;8,28
2023-01-05;12:00;4,60;13,79;14,71;30,34;19,31;16,55;8,28;9,19;11,95;11,03;14,71;26,66;14,71;14,71;12,87;8,28;13,79;16,55;14,71;7,36;10,11;9,19;12,87;7,36;11,95;5,52;11,95;11,03;9,19;4,60;11,03;8,28;11,03;8,28
2023-01-05;13:00;4,60;13,79;15,63;29,42;19,31;15,63;8,28;9,19;0,00;10,11;15,63;26,66;18,39;16,55;13,79;11,03;16,55;19,31;18,39;8,28;10,11;11,03;12,87;7,36;11,95;5,52;11,95;11,03;9,19;3,68;11,95;8,28;10,11;7,36
2023-01-05;14:00;2,76;15,63;18,39;36,78;24,83;17,47;9,19;11,03;9,19;11,95;31,26;39,54;32,18;33,10;15,63;20,23;28,50;34,02;41,38;11,03;15,63;15,63;21,15;11,03;15,63;6,44;11,95;21,15;11,95;4,60;13,79;12,87;11,03;8,28
2023-01-05;15:00;1,84;16,55;21,15;56,09;32,18;19,31;15,63;17,47;0,00;15,63;51,49;53,33;48,73;42,29;21,15;50,57;42,29;54,25;61,60;17,47;23,91;25,74;35,86;36,78;24,83;8,28;14,71;36,78;14,71;5,52;26,66;20,23;11,95;11,03
2023-01-05;16:00;1,84;16,55;21,15;62,52;34,94;19,31;14,71;19,31;11,95;14,71;48,73;52,41;43,21;34,94;21,15;44,13;38,62;54,25;54,25;18,39;20,23;24,83;32,18;36,78;21,15;8,28;14,71;33,10;15,63;5,52;22,07;20,23;11,95;11,95
2023-01-05;17:00;0,92;13,79;15,63;39,54;26,66;18,39;10,11;11,95;0,00;11,03;24,83;34,94;22,99;19,31;16,55;17,47;21,15;27,58;23,91;12,87;11,95;11,95;14,71;10,11;13,79;4,60;12,87;15,63;9,19;2,76;10,11;11,95;10,11;8,28
2023-01-05;18:00;1,84;10,11;9,19;20,23;15,63;12,87;6,44;7,36;6,44;8,28;11,95;20,23;11,03;10,11;11,03;4,60;10,11;11,95;9,19;6,44;7,36;8,28;7,36;4,60;9,19;4,60;11,03;7,36;6,44;1,84;6,44;5,52;9,19;5,52
2023-01-05;19:00;3,68;8,28;7,36;13,79;11,95;10,11;5,52;5,52;0,00;6,44;8,28;12,87;9,19;7,36;9,19;2,76;7,36;10,11;7,36;5,52;5,52;6,44;6,44;3,68;7,36;3,68;8,28;5,52;5,52;1,84;4,60;4,60;8,28;4,60
2023-01-05;20:00;3,68;8,28;8,28;11,03;9,19;8,28;4,60;4,60;6,44;6,44;7,36;11,03;8,28;6,44;7,36;2,76;6,44;8,28;6,44;5,52;5,52;6,44;5,52;3,68;5,52;3,68;8,28;5,52;5,52;1,84;4,60;3,68;7,36;4,60
2023-01-05;21:00;5,52;6,44;7,36;10,11;8,28;6,44;3,68;3,68;0,00;4,60;7,36;9,19;7,36;5,52;6,44;1,84;6,44;7,36;5,52;4,60;5,52;5,52;6,44;3,68;5,52;2,76;7,36;4,60;4,60;0,92;3,68;3,68;6,44;4,60
2023-01-05;22:00;4,60;3,68;11,95;8,28;8,28;6,44;2,76;3,68;11,03;2,76;9,19;8,28;6,44;4,60;4,60;1,84;5,52;6,44;5,52;3,68;4,60;4,60;6,44;2,76;3,68;1,84;6,44;3,68;3,68;0,92;0,92;3,68;4,60;3,68
2023-01-05;23:00;4,60;2,76;12,87;6,44;8,28;3,68;2,76;1,84;6,44;1,84;7,36;4,60;5,52;3,68;2,76;1,84;2,76;3,68;3,68;3,68;3,68;3,68;3,68;3,68;2,76;0,92;5,52;3,68;3,68;0,92;0,00;3,68;4,60;3,68
2023-01-06;00:00;5,52;4,60;6,44;3,68;3,68;3,68;2,76;2,76;10,11;2,76;4,60;2,76;3,68;2,76;2,76;1,84;2,76;3,68;2,76;3,68;3,68;3,68;3,68;4,60;1,84;2,76;5,52;3,68;3,68;0,00;0,00;4,60;4,60;4,60
2023-01-06;01:00;4,60;3,68;3,68;1,84;1,84;2,76;3,68;2,76;83,67;2,76;2,76;0,92;3,68;2,76;3,68;2,76;2,76;3,68;2,76;4,60;4,60;3,68;4,60;4,60;1,84;3,68;3,68;3,68;3,68;0,00;0,00;6,44;6,44;5,52
2023-01-06;02:00;6,44;2,76;1,84;0,00;2,76;2,76;7,36;5,52;0,00;1,84;1,84;0,92;4,60;4,60;5,52;2,76;2,76;3,68;2,76;5,52;5,52;3,68;4,60;4,60;1,84;1,84;8,28;5,52;4,60;1,84;0,00;7,36;4,60;6,44
2023-01-06;03:00;5,52;3,68;2,76;0,00;1,84;3,68;8,28;8,28;0,00;0,00;0,92;0,00;3,68;4,60;9,19;1,84;1,84;3,68;2,76;6,44;4,60;4,60;4,60;4,60;1,84;3,68;6,44;4,60;3,68;0,00;0,00;6,44;4,60;5,52
2023-01-06;04:00;2,76;0,92;1,84;0,00;1,84;6,44;6,44;6,44;0,00;0,00;0,00;0,00;2,76;2,76;6,44;0,92;0,92;2,76;0,92;4,60;2,76;2,76;3,68;2,76;0,00;0,00;4,60;2,76;3,68;0,00;0,00;3,68;5,52;2,76
2023-01-06;05:00;1,84;0,92;2,76;0,00;1,84;1,84;1,84;2,76;21,15;0,00;0,92;0,00;0,92;1,84;2,76;2,76;2,76;2,76;1,84;2,76;2,76;2,76;2,76;1,84;0,92;0,00;2,76;3,68;2,76;0,00;0,00;3,68;4,60;1,84
2023-01-06;06:00;0,00;5,52;7,36;9,19;6,44;5,52;5,52;6,44;0,00;3,68;8,28;8,28;9,19;10,11;6,44;9,19;12,87;16,55;14,71;12,87;9,19;8,28;9,19;8,28;11,95;1,84;5,52;11,95;10,11;2,76;8,28;8,28;9,19;7,36
2023-01-06;07:00;0,00;21,15;15,63;25,74;21,15;18,39;18,39;15,63;0,00;15,63;21,15;29,42;26,66;33,10;22,99;13,79;22,99;31,26;38,62;26,66;18,39;12,87;17,47;14,71;25,74;10,11;14,71;16,55;12,87;5,52;20,23;11,03;12,87;10,11
2023-01-06;08:00;0,92;13,79;15,63;34,94;39,54;19,31;17,47;14,71;10,11;11,03;22,99;38,62;32,18;34,02;19,31;11,95;20,23;25,74;39,54;20,23;13,79;9,19;15,63;12,87;21,15;5,52;11,95;11,95;11,03;4,60;13,79;8,28;11,03;8,28
2023-01-06;09:00;3,68;11,95;13,79;23,91;19,31;13,79;8,28;8,28;6,44;9,19;13,79;22,07;12,87;12,87;11,95;10,11;12,87;13,79;14,71;8,28;9,19;7,36;11,03;7,36;11,95;5,52;10,11;9,19;8,28;4,60;9,19;7,36;11,03;7,36
2023-01-06;10:00;4,60;12,87;12,87;24,83;18,39;13,79;7,36;8,28;10,11;10,11;12,87;22,99;12,87;11,95;11,95;7,36;11,95;14,71;13,79;7,36;9,19;8,28;11,95;7,36;11,03;6,44;11,03;10,11;9,19;5,52;10,11;7,36;10,11;7,36
2023-01-06;11:00;4,60;14,71;14,71;28,50;18,39;16,55;8,28;8,28;0,00;11,03;13,79;25,74;14,71;13,79;12,87;7,36;12,87;16,55;14,71;7,36;9,19;8,28;12,87;7,36;11,95;5,52;12,87;11,03;9,19;4,60;11,03;8,28;11,03;7,36
2023-01-06;12:00;3,68;13,79;15,63;30,34;19,31;16,55;8,28;8,28;0,00;10,11;14,71;29,42;17,47;15,63;11,95;9,19;16,55;20,23;17,47;7,36;10,11;10,11;13,79;7,36;12,87;5,52;11,95;11,95;10,11;3,68;11,03;9,19;10,11;7,36
2023-01-06;13:00;3,68;13,79;16,55;30,34;19,31;15,63;8,28;9,19;8,28;11,03;17,47;31,26;22,99;18,39;13,79;13,79;22,07;26,66;24,83;9,19;12,87;12,87;16,55;8,28;13,79;5,52;11,95;13,79;10,11;3,68;11,95;9,19;10,11;7,36
2023-01-06;14:00;2,76;16,55;18,39;38,62;25,74;17,47;10,11;11,95;20,23;13,79;28,50;42,29;34,94;27,58;16,55;27,58;33,10;39,54;44,13;13,79;21,15;16,55;24,83;15,63;19,31;6,44;12,87;22,07;12,87;4,60;16,55;13,79;11,03;9,19
2023-01-06;15:00;2,76;17,47;20,23;50,57;31,26;19,31;16,55;20,23;5,52;16,55;36,78;49,65;42,29;33,10;21,15;41,38;38,62;52,41;52,41;16,55;23,91;20,23;29,42;34,94;23,91;9,19;14,71;28,50;14,71;4,60;24,83;16,55;11,95;14,71
2023-01-06;16:00;2,76;14,71;15,63;43,21;28,50;19,31;16,55;18,39;5,52;12,87;28,50;42,29;29,42;24,83;18,39;29,42;29,42;38,62;32,18;15,63;20,23;16,55;21,15;22,07;18,39;8,28;12,87;24,83;12,87;3,68;17,47;14,71;11,03;13,79
2023-01-06;17:00;2,76;12,87;12,87;27,58;22,07;18,39;12,87;14,71;1,84;10,11;18,39;30,34;15,63;15,63;15,63;11,03;16,55;18,39;14,71;11,03;11,95;10,11;11,03;6,44;12,87;6,44;11,95;13,79;9,19;3,68;10,11;9,19;10,11;8,28
2023-01-06;18:00;2,76;10,11;9,19;20,23;13,79;12,87;8,28;12,87;3,68;7,36;11,03;20,23;11,03;9,19;11,95;3,68;10,11;11,03;8,28;6,44;9,19;7,36;7,36;4,60;9,19;5,52;10,11;7,36;7,36;2,76;6,44;4,60;9,19;5,52
2023-01-06;19:00;2,76;8,28;7,36;14,71;11,03;10,11;5,52;7,36;9,19;6,44;9,19;13,79;8,28;6,44;9,19;2,76;7,36;9,19;6,44;4,60;6,44;6,44;6,44;4,60;7,36;4,60;9,19;5,52;6,44;1,84;4,60;3,68;8,28;4,60
2023-01-06;20:00;2,76;8,28;7,36;11,95;9,19;9,19;4,60;5,52;4,60;6,44;8,28;11,95;8,28;5,52;7,36;2,76;5,52;8,28;5,52;5,52;6,44;6,44;5,52;3,68;6,44;4,60;8,28;4,60;5,52;1,84;4,60;3,68;8,28;4,60
2023-01-06;21:00;2,76;7,36;6,44;11,03;9,19;8,28;4,60;5,52;13,79;6,44;6,44;11,03;7,36;5,52;7,36;2,76;5,52;6,44;5,52;5,52;6,44;6,44;5,52;4,60;5,52;5,52;8,28;4,60;5,52;1,84;3,68;3,68;8,28;4,60
2023-01-06;22:00;2,76;5,52;6,44;11,03;7,36;9,19;4,60;5,52;19,31;4,60;7,36;11,03;7,36;5,52;7,36;3,68;4,60;6,44;5,52;5,52;6,44;5,52;5,52;4,60;5,52;5,52;7,36;4,60;5,52;2,76;2,76;3,68;6,44;3,68
2023-01-06;23:00;1,84;5,52;5,52;10,11;10,11;6,44;4,60;5,52;14,71;4,60;10,11;11,03;6,44;4,60;6,44;3,68;4,60;5,52;4,60;4,60;5,52;4,60;3,68;3,68;4,60;5,52;7,36;3,68;4,60;2,76;1,84;5,52;6,44;3,68
2023-01-07;00:00;1,84;6,44;4,60;8,28;9,19;5,52;4,60;4,60;8,28;3,68;5,52;9,19;5,52;4,60;5,52;2,76;4,60;4,60;3,68;4,60;4,60;3,68;3,68;3,68;3,68;4,60;7,36;2,76;2,76;2,76;0,92;4,60;3,68;3,68
2023-01-07;01:00;1,84;5,52;2,76;5,52;2,76;5,52;4,60;3,68;23,91;2,76;2,76;6,44;3,68;3,68;3,68;0,92;1,84;3,68;2,76;3,68;4,60;1,84;1,84;2,76;2,76;4,60;5,52;2,76;2,76;0,92;0,00;3,68;4,60;2,76
2023-01-07;02:00;2,76;5,52;1,84;2,76;1,84;4,60;4,60;4,60;0,92;0,92;1,84;4,60;2,76;2,76;3,68;0,92;1,84;2,76;1,84;3,68;4,60;1,84;2,76;2,76;1,84;5,52;5,52;2,76;2,76;1,84;0,00;3,68;3,68;2,76
2023-01-07;03:00;2,76;6,44;1,84;0,92;0,92;4,60;4,60;4,60;43,21;2,76;0,92;2,76;2,76;2,76;3,68;0,92;0,92;2,76;1,84;4,60;4,60;0,92;2,76;2,76;1,84;2,76;3,68;2,76;2,76;0,92;0,00;3,68;4,60;2,76
2023-01-07;04:00;1,84;1,84;3,68;0,00;0,92;4,60;4,60;4,60;74,48;2,76;0,00;0,92;1,84;1,84;4,60;0,00;0,00;1,84;0,92;3,68;2,76;0,92;1,84;1,84;0,92;2,76;5,52;1,84;1,84;0,00;0,00;2,76;4,60;2,76
2023-01-07;05:00;0,92;3,68;2,76;0,00;1,84;2,76;3,68;3,68;0,00;0,00;0,00;0,00;1,84;0,92;3,68;0,00;0,00;0,92;0,00;2,76;2,76;1,84;1,84;1,84;0,00;0,00;4,60;1,84;2,76;0,00;0,00;2,76;3,68;2,76
2023-01-07;06:00;1,84;4,60;2,76;0,00;1,84;2,76;1,84;1,84;0,00;0,92;0,92;0,00;1,84;0,92;1,84;0,92;0,92;2,76;0,92;2,76;1,84;1,84;1,84;1,84;0,92;0,00;2,76;2,76;2,76;0,00;0,00;2,76;3,68;2,76
2023-01-07;07:00;1,84;5,52;2,76;0,92;3,68;3,68;1,84;1,84;0,00;0,92;1,84;1,84;2,76;1,84;3,68;0,92;1,84;2,76;1,84;2,76;1,84;1,84;1,84;1,84;1,84;0,92;3,68;1,84;2,76;0,00;0,92;1,84;3,68;1,84
2023-01-07;08:00;2,76;6,44;3,68;3,68;5,52;5,52;2,76;2,76;0,00;2,76;3,68;3,68;2,76;2,76;4,60;0,92;3,68;4,60;2,76;3,68;3,68;2,76;2,76;2,76;3,68;1,84;4,60;2,76;2,76;0,00;2,76;1,84;5,52;2,76
2023-01-07;09:00;2,76;10,11;6,44;10,11;9,19;8,28;3,68;5,52;0,00;6,44;6,44;10,11;5,52;5,52;7,36;1,84;6,44;8,28;5,52;6,44;6,44;4,60;4,60;3,68;6,44;3,68;6,44;4,60;3,68;1,84;5,52;3,68;6,44;3,68
2023-01-07;10:00;4,60;12,87;10,11;15,63;14,71;12,87;5,52;6,44;0,00;10,11;10,11;15,63;9,19;9,19;10,11;2,76;9,19;11,95;8,28;7,36;8,28;5,52;6,44;4,60;8,28;5,52;9,19;7,36;7,36;2,76;8,28;4,60;7,36;4,60
2023-01-07;11:00;3,68;14,71;12,87;22,07;18,39;18,39;6,44;8,28;0,00;11,95;11,95;21,15;11,03;11,95;11,95;3,68;11,95;14,71;10,11;6,44;8,28;7,36;7,36;5,52;9,19;6,44;9,19;9,19;8,28;3,68;9,19;7,36;8,28;4,60
2023-01-07;12:00;3,68;15,63;14,71;24,83;20,23;19,31;7,36;9,19;10,11;11,95;13,79;24,83;12,87;12,87;11,95;4,60;11,95;17,47;11,03;7,36;9,19;8,28;8,28;5,52;10,11;6,44;10,11;10,11;9,19;3,68;9,19;6,44;7,36;4,60
2023-01-07;13:00;3,68;15,63;13,79;23,91;19,31;17,47;6,44;8,28;13,79;11,95;12,87;24,83;12,87;12,87;11,03;3,68;11,95;16,55;11,03;6,44;8,28;8,28;8,28;5,52;9,19;5,52;9,19;9,19;10,11;2,76;8,28;4,60;7,36;3,68
2023-01-07;14:00;2,76;13,79;11,95;24,83;18,39;16,55;6,44;8,28;8,28;11,03;12,87;25,74;11,95;11,03;10,11;3,68;11,03;14,71;10,11;5,52;7,36;8,28;8,28;4,60;8,28;5,52;9,19;9,19;9,19;2,76;7,36;4,60;8,28;3,68
2023-01-07;15:00;2,76;12,87;11,03;24,83;16,55;14,71;6,44;7,36;8,28;9,19;12,87;23,91;11,03;10,11;9,19;5,52;10,11;13,79;9,19;6,44;6,44;8,28;6,44;4,60;8,28;4,60;8,28;8,28;8,28;1,84;6,44;3,68;8,28;3,68
2023-01-07;16:00;2,76;11,95;11,95;24,83;15,63;14,71;6,44;7,36;3,68;9,19;12,87;23,91;11,03;9,19;10,11;3,68;11,03;13,79;9,19;6,44;7,36;8,28;6,44;4,60;8,28;4,60;8,28;7,36;7,36;2,76;6,44;3,68;8,28;3,68
2023-01-07;17:00;2,76;11,03;9,19;22,07;15,63;13,79;5,52;6,44;22,99;7,36;11,95;22,07;11,03;9,19;9,19;3,68;10,11;12,87;8,28;5,52;6,44;7,36;6,44;4,60;7,36;4,60;9,19;6,44;6,44;2,76;6,44;3,68;9,19;3,68
2023-01-07;18:00;2,76;9,19;6,44;17,47;12,87;11,03;4,60;5,52;16,55;6,44;10,11;16,55;8,28;6,44;8,28;2,76;7,36;9,19;6,44;3,68;5,52;7,36;5,52;3,68;6,44;3,68;8,28;4,60;5,52;1,84;4,60;2,76;8,28;3,68
2023-01-07;19:00;2,76;8,28;5,52;13,79;10,11;9,19;3,68;4,60;17,47;5,52;8,28;11,95;7,36;5,52;7,36;1,84;5,52;8,28;4,60;3,68;4,60;5,52;4,60;3,68;5,52;3,68;7,36;4,60;4,60;1,84;3,68;2,76;7,36;3,68
2023-01-07;20:00;2,76;7,36;4,60;11,95;9,19;9,19;3,68;3,68;0,00;5,52;7,36;11,03;7,36;4,60;6,44;1,84;5,52;7,36;4,60;3,68;3,68;5,52;4,60;3,68;5,52;3,68;8,28;3,68;4,60;1,84;3,68;2,76;7,36;3,68
2023-01-07;21:00;1,84;7,36;4,60;10,11;8,28;8,28;3,68;3,68;22,07;5,52;6,44;10,11;6,44;4,60;6,44;1,84;5,52;6,44;4,60;3,68;4,60;5,52;5,52;3,68;5,52;3,68;7,36;3,68;4,60;2,76;2,76;2,76;7,36;3,68
2023-01-07;22:00;1,84;6,44;4,60;11,03;9,19;7,36;3,68;3,68;25,74;4,60;7,36;10,11;6,44;4,60;5,52;1,84;5,52;5,52;4,60;3,68;4,60;5,52;6,44;3,68;5,52;4,60;6,44;3,68;4,60;2,76;1,84;2,76;5,52;2,76
2023-01-07;23:00;1,84;5,52;4,60;10,11;11,03;5,52;3,68;3,68;9,19;4,60;7,36;10,11;6,44;3,68;4,60;1,84;3,68;5,52;4,60;2,76;3,68;4,60;3,68;3,68;4,60;4,60;5,52;2,76;3,68;2,76;1,84;3,68;5,52;2,76
2023-01-08;00:00;1,84;6,44;5,52;9,19;8,28;4,60;2,76;2,76;46,89;5,52;3,68;8,28;5,52;3,68;4,60;0,92;2,76;4,60;3,68;2,76;3,68;2,76;2,76;3,68;3,68;3,68;6,44;1,84;2,76;2,76;0,00;3,68;3,68;2,76
2023-01-08;01:00;0,92;6,44;2,76;4,60;3,68;5,52;3,68;3,68;28,50;4,60;1,84;5,52;3,68;2,76;3,68;0,92;1,84;3,68;2,76;2,76;2,76;1,84;2,76;2,76;2,76;5,52;4,60;0,92;1,84;1,84;0,00;1,84;2,76;2,76
2023-01-08;02:00;1,84;6,44;0,92;2,76;2,76;4,60;3,68;2,76;15,63;4,60;0,92;3,68;2,76;1,84;3,68;0,92;1,84;2,76;1,84;1,84;1,84;0,92;1,84;1,84;1,84;4,60;4,60;0,92;1,84;0,92;0,00;1,84;1,84;1,84
2023-01-08;03:00;2,76;4,60;1,84;0,92;1,84;4,60;2,76;3,68;26,66;2,76;0,00;2,76;1,84;1,84;5,52;0,00;0,92;2,76;0,92;1,84;2,76;0,92;1,84;1,84;1,84;4,60;4,60;0,92;1,84;0,00;0,00;2,76;2,76;1,84
2023-01-08;04:00;0,92;6,44;2,76;0,00;0,92;4,60;2,76;2,76;33,10;2,76;0,00;0,92;1,84;1,84;5,52;0,00;0,00;1,84;0,92;1,84;1,84;0,92;0,92;1,84;0,92;2,76;4,60;0,92;0,92;0,00;0,00;1,84;3,68;0,92
2023-01-08;05:00;0,92;3,68;1,84;0,00;1,84;6,44;1,84;1,84;0,00;0,92;0,00;0,00;1,84;0,00;5,52;0,00;0,00;0,92;0,00;1,84;1,84;0,92;0,92;1,84;0,00;0,00;1,84;0,92;1,84;0,00;0,00;1,84;4,60;0,92
2023-01-08;06:00;1,84;2,76;2,76;0,00;0,92;7,36;0,92;0,00;0,00;0,00;0,00;0,00;1,84;0,00;1,84;0,00;0,00;1,84;0,00;0,92;0,92;0,92;0,92;0,92;0,00;0,00;3,68;0,92;1,84;0,00;0,00;1,84;1,84;0,92
2023-01-08;07:00;0,92;5,52;2,76;0,00;1,84;4,60;0,92;0,92;1,84;1,84;0,92;0,00;1,84;0,92;2,76;0,00;0,92;1,84;0,92;1,84;1,84;1,84;0,92;0,92;0,92;0,92;4,60;0,92;1,84;0,00;0,00;0,92;1,84;1,84
2023-01-08;08:00;1,84;7,36;3,68;2,76;5,52;4,60;1,84;1,84;0,92;3,68;2,76;2,76;2,76;1,84;4,60;0,92;1,84;3,68;1,84;2,76;1,84;2,76;2,76;2,76;2,76;1,84;4,60;1,84;1,84;0,92;1,84;1,84;4,60;2,76
2023-01-08;09:00;2,76;8,28;5,52;8,28;8,28;8,28;3,68;3,68;0,00;6,44;5,52;8,28;4,60;5,52;7,36;1,84;4,60;6,44;4,60;3,68;4,60;3,68;3,68;2,76;4,60;4,60;5,52;3,68;2,76;1,84;4,60;2,76;5,52;2,76
2023-01-08;10:00;3,68;10,11;8,28;12,87;11,03;11,95;4,60;5,52;0,00;8,28;8,28;12,87;7,36;8,28;9,19;2,76;7,36;9,19;7,36;5,52;6,44;5,52;4,60;3,68;7,36;5,52;7,36;5,52;5,52;3,68;7,36;3,68;6,44;3,68
2023-01-08;11:00;3,68;12,87;11,95;17,47;13,79;13,79;6,44;7,36;3,68;11,03;11,03;17,47;10,11;10,11;10,11;3,68;10,11;11,95;9,19;6,44;7,36;6,44;6,44;4,60;8,28;7,36;8,28;7,36;7,36;4,60;8,28;4,60;7,36;4,60
2023-01-08;12:00;2,76;12,87;14,71;21,15;16,55;15,63;7,36;7,36;0,00;11,03;12,87;21,15;11,95;11,03;11,03;4,60;11,95;14,71;10,11;6,44;8,28;7,36;7,36;5,52;9,19;6,44;9,19;9,19;8,28;3,68;8,28;5,52;7,36;4,60
2023-01-08;13:00;3,68;14,71;14,71;22,07;17,47;15,63;7,36;7,36;10,11;11,03;13,79;22,99;13,79;11,95;10,11;5,52;12,87;14,71;10,11;6,44;7,36;8,28;8,28;5,52;9,19;5,52;9,19;8,28;9,19;3,68;8,28;4,60;7,36;4,60
2023-01-08;14:00;2,76;12,87;12,87;22,99;18,39;14,71;6,44;7,36;9,19;10,11;12,87;22,99;13,79;11,95;10,11;3,68;11,95;14,71;10,11;5,52;7,36;9,19;9,19;4,60;8,28;5,52;8,28;7,36;8,28;2,76;7,36;4,60;7,36;3,68
2023-01-08;15:00;2,76;11,95;11,95;21,15;18,39;13,79;6,44;6,44;22,07;9,19;11,95;21,15;12,87;10,11;9,19;3,68;11,03;12,87;8,28;5,52;6,44;8,28;8,28;3,68;7,36;4,60;8,28;7,36;7,36;2,76;6,44;3,68;7,36;3,68
2023-01-08;16:00;2,76;11,95;11,03;20,23;18,39;13,79;6,44;6,44;18,39;9,19;11,95;22,07;12,87;10,11;9,19;3,68;11,03;12,87;8,28;5,52;7,36;9,19;8,28;4,60;7,36;4,60;8,28;6,44;6,44;2,76;6,44;4,60;7,36;3,68
2023-01-08;17:00;2,76;10,11;9,19;19,31;17,47;13,79;5,52;6,44;15,63;6,44;11,03;19,31;11,95;10,11;9,19;3,68;10,11;11,95;7,36;5,52;6,44;9,19;7,36;3,68;7,36;3,68;8,28;5,52;5,52;1,84;5,52;4,60;7,36;3,68
